ID	DOCULECT	CONCEPT	FORM	TOKENS	MORPHEMES	COGIDS	NOTE	ISO639P3	MACROAREA	FAMILY	SCRIPT
31	Moselle Franconian	THIRTY ONE	een an drësseg					ltz	Eurasia	Indo-European	Latin
32	Moselle Franconian	THIRTY TWO	zwee an drësseg					ltz	Eurasia	Indo-European	Latin
33	Moselle Franconian	THIRTY THREE	dräi an drësseg					ltz	Eurasia	Indo-European	Latin
34	Moselle Franconian	THIRTY FOUR	véier an drësseg					ltz	Eurasia	Indo-European	Latin
35	Moselle Franconian	THIRTY FIVE	fënnef an drësseg					ltz	Eurasia	Indo-European	Latin
36	Moselle Franconian	THIRTY SIX	sechs an drësseg					ltz	Eurasia	Indo-European	Latin
37	Moselle Franconian	THIRTY SEVEN	siwen an drësseg					ltz	Eurasia	Indo-European	Latin
38	Moselle Franconian	THIRTY EIGHT	aacht an drësseg					ltz	Eurasia	Indo-European	Latin
39	Moselle Franconian	THIRTY NINE	néng an drësseg					ltz	Eurasia	Indo-European	Latin
40	Moselle Franconian	FORTY	véierzeg					ltz	Eurasia	Indo-European	Latin
0	Madurese	ZERO	ennol					mad	Papunesia	Austronesian	Latin
1	Madurese	ONE	settong					mad	Papunesia	Austronesian	Latin
2	Madurese	TWO	duwâ'					mad	Papunesia	Austronesian	Latin
3	Madurese	THREE	tello'					mad	Papunesia	Austronesian	Latin
4	Madurese	FOUR	empa'					mad	Papunesia	Austronesian	Latin
5	Madurese	FIVE	lèma					mad	Papunesia	Austronesian	Latin
6	Madurese	SIX	ennem					mad	Papunesia	Austronesian	Latin
7	Madurese	SEVEN	pètto					mad	Papunesia	Austronesian	Latin
8	Madurese	EIGHT	bâllu'					mad	Papunesia	Austronesian	Latin
9	Madurese	NINE	sanga					mad	Papunesia	Austronesian	Latin
10	Madurese	TEN	polo					mad	Papunesia	Austronesian	Latin
11	Madurese	ELEVEN	polo settong					mad	Papunesia	Austronesian	Latin
12	Madurese	TWELVE	polo duwâ'					mad	Papunesia	Austronesian	Latin
13	Madurese	THIRTEEN	polo tello'					mad	Papunesia	Austronesian	Latin
14	Madurese	FOURTEEN	polo empa'					mad	Papunesia	Austronesian	Latin
15	Madurese	FIFTEEN	polo lèma					mad	Papunesia	Austronesian	Latin
16	Madurese	SIXTEEN	polo ennem					mad	Papunesia	Austronesian	Latin
17	Madurese	SEVENTEEN	polo pètto					mad	Papunesia	Austronesian	Latin
18	Madurese	EIGHTEEN	polo bâllu'					mad	Papunesia	Austronesian	Latin
19	Madurese	NINETEEN	polo sanga					mad	Papunesia	Austronesian	Latin
20	Madurese	TWENTY	du polo					mad	Papunesia	Austronesian	Latin
21	Madurese	TWENTY ONE	du polo settong					mad	Papunesia	Austronesian	Latin
22	Madurese	TWENTY TWO	du polo duwâ'					mad	Papunesia	Austronesian	Latin
23	Madurese	TWENTY THREE	du polo tello'					mad	Papunesia	Austronesian	Latin
24	Madurese	TWENTY FOUR	du polo empa'					mad	Papunesia	Austronesian	Latin
25	Madurese	TWENTY FIVE	du polo lèma					mad	Papunesia	Austronesian	Latin
26	Madurese	TWENTY SIX	du polo ennem					mad	Papunesia	Austronesian	Latin
27	Madurese	TWENTY SEVEN	du polo pètto					mad	Papunesia	Austronesian	Latin
28	Madurese	TWENTY EIGHT	du polo bâllu'					mad	Papunesia	Austronesian	Latin
29	Madurese	TWENTY NINE	du polo sanga					mad	Papunesia	Austronesian	Latin
30	Madurese	THIRTY	tello polo					mad	Papunesia	Austronesian	Latin
31	Madurese	THIRTY ONE	tello polo settong					mad	Papunesia	Austronesian	Latin
32	Madurese	THIRTY TWO	tello polo duwâ'					mad	Papunesia	Austronesian	Latin
33	Madurese	THIRTY THREE	tello polo tello'					mad	Papunesia	Austronesian	Latin
34	Madurese	THIRTY FOUR	tello polo empa'					mad	Papunesia	Austronesian	Latin
35	Madurese	THIRTY FIVE	tello polo lèma					mad	Papunesia	Austronesian	Latin
36	Madurese	THIRTY SIX	tello polo ennem					mad	Papunesia	Austronesian	Latin
37	Madurese	THIRTY SEVEN	tello polo pètto					mad	Papunesia	Austronesian	Latin
38	Madurese	THIRTY EIGHT	tello polo bâllu'					mad	Papunesia	Austronesian	Latin
39	Madurese	THIRTY NINE	tello polo sanga					mad	Papunesia	Austronesian	Latin
40	Madurese	FORTY	empa' polo					mad	Papunesia	Austronesian	Latin
0	Magahi	ZERO	शून्ना					mag	Eurasia	Indo-European	Devanagari
1	Magahi	ONE	एक					mag	Eurasia	Indo-European	Devanagari
2	Magahi	TWO	दु					mag	Eurasia	Indo-European	Devanagari
3	Magahi	THREE	तीन					mag	Eurasia	Indo-European	Devanagari
4	Magahi	FOUR	चार					mag	Eurasia	Indo-European	Devanagari
5	Magahi	FIVE	पांच					mag	Eurasia	Indo-European	Devanagari
6	Magahi	SIX	छौ					mag	Eurasia	Indo-European	Devanagari
7	Magahi	SEVEN	सात					mag	Eurasia	Indo-European	Devanagari
8	Magahi	EIGHT	आठ					mag	Eurasia	Indo-European	Devanagari
9	Magahi	NINE	नौ					mag	Eurasia	Indo-European	Devanagari
10	Magahi	TEN	दस					mag	Eurasia	Indo-European	Devanagari
11	Magahi	ELEVEN	एगारह					mag	Eurasia	Indo-European	Devanagari
12	Magahi	TWELVE	बारह					mag	Eurasia	Indo-European	Devanagari
13	Magahi	THIRTEEN	तेरह					mag	Eurasia	Indo-European	Devanagari
14	Magahi	FOURTEEN	चौदह					mag	Eurasia	Indo-European	Devanagari
15	Magahi	FIFTEEN	पंद्रह					mag	Eurasia	Indo-European	Devanagari
16	Magahi	SIXTEEN	सोलह					mag	Eurasia	Indo-European	Devanagari
17	Magahi	SEVENTEEN	सत्रह					mag	Eurasia	Indo-European	Devanagari
18	Magahi	EIGHTEEN	अठारह					mag	Eurasia	Indo-European	Devanagari
19	Magahi	NINETEEN	उनइस					mag	Eurasia	Indo-European	Devanagari
20	Magahi	TWENTY	बीस					mag	Eurasia	Indo-European	Devanagari
21	Magahi	TWENTY ONE	एकइस					mag	Eurasia	Indo-European	Devanagari
22	Magahi	TWENTY TWO	बाइस					mag	Eurasia	Indo-European	Devanagari
23	Magahi	TWENTY THREE	तेइस					mag	Eurasia	Indo-European	Devanagari
24	Magahi	TWENTY FOUR	चौबीस					mag	Eurasia	Indo-European	Devanagari
25	Magahi	TWENTY FIVE	पचीस					mag	Eurasia	Indo-European	Devanagari
26	Magahi	TWENTY SIX	छ्बीस					mag	Eurasia	Indo-European	Devanagari
27	Magahi	TWENTY SEVEN	सताइस					mag	Eurasia	Indo-European	Devanagari
28	Magahi	TWENTY EIGHT	अठाइस					mag	Eurasia	Indo-European	Devanagari
29	Magahi	TWENTY NINE	उनतीस					mag	Eurasia	Indo-European	Devanagari
30	Magahi	THIRTY	तीस					mag	Eurasia	Indo-European	Devanagari
31	Magahi	THIRTY ONE	एकतीस					mag	Eurasia	Indo-European	Devanagari
32	Magahi	THIRTY TWO	बत्तीस					mag	Eurasia	Indo-European	Devanagari
33	Magahi	THIRTY THREE	तेंतीस					mag	Eurasia	Indo-European	Devanagari
34	Magahi	THIRTY FOUR	चौंतीस					mag	Eurasia	Indo-European	Devanagari
35	Magahi	THIRTY FIVE	पैंतीस					mag	Eurasia	Indo-European	Devanagari
36	Magahi	THIRTY SIX	छतीस					mag	Eurasia	Indo-European	Devanagari
37	Magahi	THIRTY SEVEN	सैंतीस					mag	Eurasia	Indo-European	Devanagari
38	Magahi	THIRTY EIGHT	अडतीस					mag	Eurasia	Indo-European	Devanagari
39	Magahi	THIRTY NINE	उनचालीस					mag	Eurasia	Indo-European	Devanagari
40	Magahi	FORTY	चालीस					mag	Eurasia	Indo-European	Devanagari
0	Maithili	ZERO	सुन्य					mai	Eurasia	Indo-European	Devanagari
1	Maithili	ONE	एक					mai	Eurasia	Indo-European	Devanagari
2	Maithili	TWO	दुई					mai	Eurasia	Indo-European	Devanagari
3	Maithili	THREE	तीन					mai	Eurasia	Indo-European	Devanagari
4	Maithili	FOUR	चारि					mai	Eurasia	Indo-European	Devanagari
5	Maithili	FIVE	पाँच					mai	Eurasia	Indo-European	Devanagari
6	Maithili	SIX	छौ					mai	Eurasia	Indo-European	Devanagari
7	Maithili	SEVEN	सात					mai	Eurasia	Indo-European	Devanagari
8	Maithili	EIGHT	आठ					mai	Eurasia	Indo-European	Devanagari
9	Maithili	NINE	नौ					mai	Eurasia	Indo-European	Devanagari
10	Maithili	TEN	दस					mai	Eurasia	Indo-European	Devanagari
11	Maithili	ELEVEN	एगारह					mai	Eurasia	Indo-European	Devanagari
12	Maithili	TWELVE	बारह					mai	Eurasia	Indo-European	Devanagari
13	Maithili	THIRTEEN	तेरह					mai	Eurasia	Indo-European	Devanagari
14	Maithili	FOURTEEN	चौदह					mai	Eurasia	Indo-European	Devanagari
15	Maithili	FIFTEEN	पन्द्रह					mai	Eurasia	Indo-European	Devanagari
16	Maithili	SIXTEEN	सोलह					mai	Eurasia	Indo-European	Devanagari
17	Maithili	SEVENTEEN	सतरह					mai	Eurasia	Indo-European	Devanagari
18	Maithili	EIGHTEEN	अठारह					mai	Eurasia	Indo-European	Devanagari
19	Maithili	NINETEEN	उन्नीस					mai	Eurasia	Indo-European	Devanagari
20	Maithili	TWENTY	बीस					mai	Eurasia	Indo-European	Devanagari
21	Maithili	TWENTY ONE	एक्किस					mai	Eurasia	Indo-European	Devanagari
22	Maithili	TWENTY TWO	बाइस					mai	Eurasia	Indo-European	Devanagari
23	Maithili	TWENTY THREE	तेइस					mai	Eurasia	Indo-European	Devanagari
24	Maithili	TWENTY FOUR	चौबीस					mai	Eurasia	Indo-European	Devanagari
25	Maithili	TWENTY FIVE	पच्चीस					mai	Eurasia	Indo-European	Devanagari
26	Maithili	TWENTY SIX	छब्बीस					mai	Eurasia	Indo-European	Devanagari
27	Maithili	TWENTY SEVEN	सत्ताइस					mai	Eurasia	Indo-European	Devanagari
28	Maithili	TWENTY EIGHT	अठ्ठाइस					mai	Eurasia	Indo-European	Devanagari
29	Maithili	TWENTY NINE	उनतीस					mai	Eurasia	Indo-European	Devanagari
30	Maithili	THIRTY	तीस					mai	Eurasia	Indo-European	Devanagari
31	Maithili	THIRTY ONE	एकतीस					mai	Eurasia	Indo-European	Devanagari
32	Maithili	THIRTY TWO	बत्तीस					mai	Eurasia	Indo-European	Devanagari
33	Maithili	THIRTY THREE	तैंतीस					mai	Eurasia	Indo-European	Devanagari
34	Maithili	THIRTY FOUR	चौंतीस					mai	Eurasia	Indo-European	Devanagari
35	Maithili	THIRTY FIVE	पैंतीस					mai	Eurasia	Indo-European	Devanagari
36	Maithili	THIRTY SIX	छत्तीस					mai	Eurasia	Indo-European	Devanagari
37	Maithili	THIRTY SEVEN	सैंतीस					mai	Eurasia	Indo-European	Devanagari
38	Maithili	THIRTY EIGHT	अड़तीस					mai	Eurasia	Indo-European	Devanagari
39	Maithili	THIRTY NINE	उनचालीस					mai	Eurasia	Indo-European	Devanagari
40	Maithili	FORTY	चालीस					mai	Eurasia	Indo-European	Devanagari
0	Makasar	ZERO	nolo					mak	Papunesia	Austronesian	Latin
1	Makasar	ONE	se're					mak	Papunesia	Austronesian	Latin
2	Makasar	TWO	rua					mak	Papunesia	Austronesian	Latin
3	Makasar	THREE	tallu					mak	Papunesia	Austronesian	Latin
4	Makasar	FOUR	appa					mak	Papunesia	Austronesian	Latin
5	Makasar	FIVE	lima					mak	Papunesia	Austronesian	Latin
6	Makasar	SIX	annang					mak	Papunesia	Austronesian	Latin
7	Makasar	SEVEN	tuju					mak	Papunesia	Austronesian	Latin
8	Makasar	EIGHT	sagantuju					mak	Papunesia	Austronesian	Latin
9	Makasar	NINE	salapang					mak	Papunesia	Austronesian	Latin
10	Makasar	TEN	sampulo					mak	Papunesia	Austronesian	Latin
11	Makasar	ELEVEN	sampulo se're					mak	Papunesia	Austronesian	Latin
12	Makasar	TWELVE	sampulo rua					mak	Papunesia	Austronesian	Latin
13	Makasar	THIRTEEN	sampulo tallu					mak	Papunesia	Austronesian	Latin
14	Makasar	FOURTEEN	sampulo ngappa					mak	Papunesia	Austronesian	Latin
15	Makasar	FIFTEEN	sampulo lima					mak	Papunesia	Austronesian	Latin
16	Makasar	SIXTEEN	sampulo ngannang					mak	Papunesia	Austronesian	Latin
17	Makasar	SEVENTEEN	sampulo tuju					mak	Papunesia	Austronesian	Latin
18	Makasar	EIGHTEEN	sampulo sagantuju					mak	Papunesia	Austronesian	Latin
19	Makasar	NINETEEN	sampulo salapang					mak	Papunesia	Austronesian	Latin
20	Makasar	TWENTY	ruampulo					mak	Papunesia	Austronesian	Latin
21	Makasar	TWENTY ONE	ruampulo se're					mak	Papunesia	Austronesian	Latin
22	Makasar	TWENTY TWO	ruampulo rua					mak	Papunesia	Austronesian	Latin
23	Makasar	TWENTY THREE	ruampulo tallu					mak	Papunesia	Austronesian	Latin
24	Makasar	TWENTY FOUR	ruampulo ngappa					mak	Papunesia	Austronesian	Latin
25	Makasar	TWENTY FIVE	ruampulo lima					mak	Papunesia	Austronesian	Latin
26	Makasar	TWENTY SIX	ruampulo ngannang					mak	Papunesia	Austronesian	Latin
27	Makasar	TWENTY SEVEN	ruampulo tuju					mak	Papunesia	Austronesian	Latin
28	Makasar	TWENTY EIGHT	ruampulo sagantuju					mak	Papunesia	Austronesian	Latin
29	Makasar	TWENTY NINE	ruampulo salapang					mak	Papunesia	Austronesian	Latin
30	Makasar	THIRTY	tallumpulo					mak	Papunesia	Austronesian	Latin
31	Makasar	THIRTY ONE	tallumpulo se're					mak	Papunesia	Austronesian	Latin
32	Makasar	THIRTY TWO	tallumpulo rua					mak	Papunesia	Austronesian	Latin
33	Makasar	THIRTY THREE	tallumpulo tallu					mak	Papunesia	Austronesian	Latin
34	Makasar	THIRTY FOUR	tallumpulo ngappa					mak	Papunesia	Austronesian	Latin
35	Makasar	THIRTY FIVE	tallumpulo lima					mak	Papunesia	Austronesian	Latin
36	Makasar	THIRTY SIX	tallumpulo ngannang					mak	Papunesia	Austronesian	Latin
37	Makasar	THIRTY SEVEN	tallumpulo tuju					mak	Papunesia	Austronesian	Latin
38	Makasar	THIRTY EIGHT	tallumpulo sagantuju					mak	Papunesia	Austronesian	Latin
39	Makasar	THIRTY NINE	tallumpulo salapang					mak	Papunesia	Austronesian	Latin
40	Makasar	FORTY	patampulo					mak	Papunesia	Austronesian	Latin
0	Malayalam	ZERO	പൂജ്യം					mal	Eurasia	Dravidian	Malayalam
1	Malayalam	ONE	ഒന്ന്					mal	Eurasia	Dravidian	Malayalam
2	Malayalam	TWO	രണ്ട്					mal	Eurasia	Dravidian	Malayalam
3	Malayalam	THREE	മൂന്ന്					mal	Eurasia	Dravidian	Malayalam
4	Malayalam	FOUR	നാല്					mal	Eurasia	Dravidian	Malayalam
5	Malayalam	FIVE	അഞ്ച്					mal	Eurasia	Dravidian	Malayalam
6	Malayalam	SIX	ആറ്					mal	Eurasia	Dravidian	Malayalam
7	Malayalam	SEVEN	ഏഴ്					mal	Eurasia	Dravidian	Malayalam
8	Malayalam	EIGHT	എട്ട്					mal	Eurasia	Dravidian	Malayalam
9	Malayalam	NINE	ഒമ്പത്					mal	Eurasia	Dravidian	Malayalam
10	Malayalam	TEN	പത്ത്					mal	Eurasia	Dravidian	Malayalam
11	Malayalam	ELEVEN	പതിനൊന്ന്					mal	Eurasia	Dravidian	Malayalam
12	Malayalam	TWELVE	പന്ത്രണ്ട്					mal	Eurasia	Dravidian	Malayalam
13	Malayalam	THIRTEEN	പതിമൂന്ന്					mal	Eurasia	Dravidian	Malayalam
14	Malayalam	FOURTEEN	പതിനാല്					mal	Eurasia	Dravidian	Malayalam
15	Malayalam	FIFTEEN	പതിനഞ്ച്					mal	Eurasia	Dravidian	Malayalam
16	Malayalam	SIXTEEN	പതിനാറ്					mal	Eurasia	Dravidian	Malayalam
17	Malayalam	SEVENTEEN	പതിനേഴ്					mal	Eurasia	Dravidian	Malayalam
18	Malayalam	EIGHTEEN	പതിനെട്ട്					mal	Eurasia	Dravidian	Malayalam
19	Malayalam	NINETEEN	പത്തൊമ്പത്					mal	Eurasia	Dravidian	Malayalam
20	Malayalam	TWENTY	ഇരുപത്					mal	Eurasia	Dravidian	Malayalam
21	Malayalam	TWENTY ONE	ഇരുപത്തിയൊന്ന്					mal	Eurasia	Dravidian	Malayalam
22	Malayalam	TWENTY TWO	ഇരുപത്തി രണ്ട്					mal	Eurasia	Dravidian	Malayalam
23	Malayalam	TWENTY THREE	ഇരുപത്തി മൂന്ന്					mal	Eurasia	Dravidian	Malayalam
24	Malayalam	TWENTY FOUR	ഇരുപത്തി നാല്					mal	Eurasia	Dravidian	Malayalam
25	Malayalam	TWENTY FIVE	ഇരുപത്തിയഞ്ച്					mal	Eurasia	Dravidian	Malayalam
26	Malayalam	TWENTY SIX	ഇരുപത്തിയാറ്					mal	Eurasia	Dravidian	Malayalam
27	Malayalam	TWENTY SEVEN	ഇരുപത്തിയേഴ്					mal	Eurasia	Dravidian	Malayalam
28	Malayalam	TWENTY EIGHT	ഇരുപത്തിയെട്ട്					mal	Eurasia	Dravidian	Malayalam
29	Malayalam	TWENTY NINE	ഇരുപത്തിയൊമ്പത്					mal	Eurasia	Dravidian	Malayalam
30	Malayalam	THIRTY	മുപ്പത്					mal	Eurasia	Dravidian	Malayalam
31	Malayalam	THIRTY ONE	മുപ്പത്തിയൊന്ന്					mal	Eurasia	Dravidian	Malayalam
32	Malayalam	THIRTY TWO	മുപ്പത്തി രണ്ട്					mal	Eurasia	Dravidian	Malayalam
33	Malayalam	THIRTY THREE	മുപ്പത്തി മൂന്ന്					mal	Eurasia	Dravidian	Malayalam
34	Malayalam	THIRTY FOUR	മുപ്പത്തി നാല്					mal	Eurasia	Dravidian	Malayalam
35	Malayalam	THIRTY FIVE	മുപ്പത്തിയഞ്ച്					mal	Eurasia	Dravidian	Malayalam
36	Malayalam	THIRTY SIX	മുപ്പത്തിയാറ്					mal	Eurasia	Dravidian	Malayalam
37	Malayalam	THIRTY SEVEN	മുപ്പത്തിയേഴ്					mal	Eurasia	Dravidian	Malayalam
38	Malayalam	THIRTY EIGHT	മുപ്പത്തിയെട്ട്					mal	Eurasia	Dravidian	Malayalam
39	Malayalam	THIRTY NINE	മുപ്പത്തിയൊമ്പത്					mal	Eurasia	Dravidian	Malayalam
40	Malayalam	FORTY	നാല്പത്					mal	Eurasia	Dravidian	Malayalam
0	Marathi	ZERO	शून्य					mar	Eurasia	Indo-European	Devanagari
1	Marathi	ONE	एक					mar	Eurasia	Indo-European	Devanagari
2	Marathi	TWO	दोन					mar	Eurasia	Indo-European	Devanagari
3	Marathi	THREE	तीन					mar	Eurasia	Indo-European	Devanagari
4	Marathi	FOUR	चार					mar	Eurasia	Indo-European	Devanagari
5	Marathi	FIVE	पाच					mar	Eurasia	Indo-European	Devanagari
6	Marathi	SIX	सहा					mar	Eurasia	Indo-European	Devanagari
7	Marathi	SEVEN	सात					mar	Eurasia	Indo-European	Devanagari
8	Marathi	EIGHT	आठ					mar	Eurasia	Indo-European	Devanagari
9	Marathi	NINE	नऊ					mar	Eurasia	Indo-European	Devanagari
10	Marathi	TEN	दहा					mar	Eurasia	Indo-European	Devanagari
11	Marathi	ELEVEN	अकरा					mar	Eurasia	Indo-European	Devanagari
12	Marathi	TWELVE	बारा					mar	Eurasia	Indo-European	Devanagari
13	Marathi	THIRTEEN	तेरा					mar	Eurasia	Indo-European	Devanagari
14	Marathi	FOURTEEN	चौदा					mar	Eurasia	Indo-European	Devanagari
15	Marathi	FIFTEEN	पंधरा					mar	Eurasia	Indo-European	Devanagari
16	Marathi	SIXTEEN	सोळा					mar	Eurasia	Indo-European	Devanagari
17	Marathi	SEVENTEEN	सतरा					mar	Eurasia	Indo-European	Devanagari
18	Marathi	EIGHTEEN	अठरा					mar	Eurasia	Indo-European	Devanagari
19	Marathi	NINETEEN	एकोणीस					mar	Eurasia	Indo-European	Devanagari
20	Marathi	TWENTY	वीस					mar	Eurasia	Indo-European	Devanagari
21	Marathi	TWENTY ONE	एकवीस					mar	Eurasia	Indo-European	Devanagari
22	Marathi	TWENTY TWO	बावीस					mar	Eurasia	Indo-European	Devanagari
23	Marathi	TWENTY THREE	तेवीस					mar	Eurasia	Indo-European	Devanagari
24	Marathi	TWENTY FOUR	चोवीस					mar	Eurasia	Indo-European	Devanagari
25	Marathi	TWENTY FIVE	पंचवीस					mar	Eurasia	Indo-European	Devanagari
26	Marathi	TWENTY SIX	सव्वीस					mar	Eurasia	Indo-European	Devanagari
27	Marathi	TWENTY SEVEN	सत्तावीस					mar	Eurasia	Indo-European	Devanagari
28	Marathi	TWENTY EIGHT	अठ्ठावीस					mar	Eurasia	Indo-European	Devanagari
29	Marathi	TWENTY NINE	एकोणतीस					mar	Eurasia	Indo-European	Devanagari
30	Marathi	THIRTY	तीस					mar	Eurasia	Indo-European	Devanagari
31	Marathi	THIRTY ONE	एकतीस					mar	Eurasia	Indo-European	Devanagari
32	Marathi	THIRTY TWO	बत्तीस					mar	Eurasia	Indo-European	Devanagari
33	Marathi	THIRTY THREE	तेहत्तीस					mar	Eurasia	Indo-European	Devanagari
34	Marathi	THIRTY FOUR	चौतीस					mar	Eurasia	Indo-European	Devanagari
35	Marathi	THIRTY FIVE	पस्तीस					mar	Eurasia	Indo-European	Devanagari
36	Marathi	THIRTY SIX	छत्तीस					mar	Eurasia	Indo-European	Devanagari
37	Marathi	THIRTY SEVEN	सदतीस					mar	Eurasia	Indo-European	Devanagari
38	Marathi	THIRTY EIGHT	अडतीस					mar	Eurasia	Indo-European	Devanagari
39	Marathi	THIRTY NINE	एकोणचाळीस					mar	Eurasia	Indo-European	Devanagari
40	Marathi	FORTY	चाळीस					mar	Eurasia	Indo-European	Devanagari
1	Central Melanau	ONE	usa					mel	Papunesia	Austronesian	Latin
2	Central Melanau	TWO	duha					mel	Papunesia	Austronesian	Latin
3	Central Melanau	THREE	tulo					mel	Papunesia	Austronesian	Latin
4	Central Melanau	FOUR	upat					mel	Papunesia	Austronesian	Latin
5	Central Melanau	FIVE	lima					mel	Papunesia	Austronesian	Latin
6	Central Melanau	SIX	unom					mel	Papunesia	Austronesian	Latin
7	Central Melanau	SEVEN	pito					mel	Papunesia	Austronesian	Latin
8	Central Melanau	EIGHT	walo					mel	Papunesia	Austronesian	Latin
9	Central Melanau	NINE	siyam					mel	Papunesia	Austronesian	Latin
10	Central Melanau	TEN	napulo					mel	Papunesia	Austronesian	Latin
11	Central Melanau	ELEVEN	napulo					mel	Papunesia	Austronesian	Latin
12	Central Melanau	TWELVE	napulo ug duha					mel	Papunesia	Austronesian	Latin
13	Central Melanau	THIRTEEN	napulo ug tolo					mel	Papunesia	Austronesian	Latin
14	Central Melanau	FOURTEEN	napulo ug upat					mel	Papunesia	Austronesian	Latin
15	Central Melanau	FIFTEEN	napulog lima					mel	Papunesia	Austronesian	Latin
16	Central Melanau	SIXTEEN	napulo ug unom					mel	Papunesia	Austronesian	Latin
17	Central Melanau	SEVENTEEN	napulo ug pito					mel	Papunesia	Austronesian	Latin
18	Central Melanau	EIGHTEEN	napulo ug walo					mel	Papunesia	Austronesian	Latin
19	Central Melanau	NINETEEN	dise siyete					mel	Papunesia	Austronesian	Latin
20	Central Melanau	TWENTY	kawhaan					mel	Papunesia	Austronesian	Latin
21	Central Melanau	TWENTY ONE	kawhaan usa					mel	Papunesia	Austronesian	Latin
30	Central Melanau	THIRTY	katloan					mel	Papunesia	Austronesian	Latin
40	Central Melanau	FORTY	kap atan					mel	Papunesia	Austronesian	Latin
0	Minangkabau	ZERO	nol					min	Papunesia	Austronesian	Latin
1	Minangkabau	ONE	ciek					min	Papunesia	Austronesian	Latin
2	Minangkabau	TWO	duo					min	Papunesia	Austronesian	Latin
3	Minangkabau	THREE	tigo					min	Papunesia	Austronesian	Latin
4	Minangkabau	FOUR	ampek					min	Papunesia	Austronesian	Latin
5	Minangkabau	FIVE	limo					min	Papunesia	Austronesian	Latin
6	Minangkabau	SIX	anam					min	Papunesia	Austronesian	Latin
7	Minangkabau	SEVEN	tujuah					min	Papunesia	Austronesian	Latin
8	Minangkabau	EIGHT	lapan					min	Papunesia	Austronesian	Latin
9	Minangkabau	NINE	sambilan					min	Papunesia	Austronesian	Latin
10	Minangkabau	TEN	puluah					min	Papunesia	Austronesian	Latin
11	Minangkabau	ELEVEN	puluah satu					min	Papunesia	Austronesian	Latin
12	Minangkabau	TWELVE	puluah duo					min	Papunesia	Austronesian	Latin
13	Minangkabau	THIRTEEN	puluah tigo					min	Papunesia	Austronesian	Latin
14	Minangkabau	FOURTEEN	puluah ampek					min	Papunesia	Austronesian	Latin
15	Minangkabau	FIFTEEN	puluah limo					min	Papunesia	Austronesian	Latin
16	Minangkabau	SIXTEEN	puluah anam					min	Papunesia	Austronesian	Latin
17	Minangkabau	SEVENTEEN	puluah tujuah					min	Papunesia	Austronesian	Latin
18	Minangkabau	EIGHTEEN	puluah lapan					min	Papunesia	Austronesian	Latin
19	Minangkabau	NINETEEN	puluah sambilan					min	Papunesia	Austronesian	Latin
20	Minangkabau	TWENTY	duo puluah					min	Papunesia	Austronesian	Latin
